2025-04-12 00:08:01,1340,USDC/ETH,0.95,INVESTIR
2025-04-12 00:18:01,1341,USDC/ETH,0.95,INVESTIR
2025-04-12 00:28:01,1342,USDC/ETH,0.95,INVESTIR
2025-04-12 00:38:01,1343,USDC/ETH,0.95,INVESTIR
2025-04-12 00:48:01,1344,USDC/ETH,0.95,INVESTIR
2025-04-12 00:58:01,1345,USDC/ETH,0.95,INVESTIR
2025-04-12 01:08:01,1346,USDC/ETH,0.95,INVESTIR
2025-04-12 01:18:01,1347,USDC/ETH,0.95,INVESTIR
2025-04-12 01:28:01,1348,USDC/ETH,0.95,INVESTIR
2025-04-12 01:38:01,1349,USDC/ETH,0.95,INVESTIR
2025-04-12 01:48:01,1350,USDC/ETH,0.95,INVESTIR
2025-04-12 01:58:02,1351,USDC/ETH,0.95,INVESTIR
2025-04-12 02:08:02,1352,USDC/ETH,0.95,INVESTIR
2025-04-12 02:18:02,1353,USDC/ETH,0.95,INVESTIR
2025-04-12 02:28:02,1354,USDC/ETH,0.95,INVESTIR
2025-04-12 02:38:02,1355,USDC/ETH,0.95,INVESTIR
2025-04-12 02:48:02,1356,USDC/ETH,0.95,INVESTIR
2025-04-12 02:58:02,1357,USDC/ETH,0.95,INVESTIR
2025-04-12 03:08:02,1358,USDC/ETH,0.95,INVESTIR
2025-04-12 03:18:02,1359,USDC/ETH,0.95,INVESTIR
2025-04-12 03:28:02,1360,USDC/ETH,0.95,INVESTIR
2025-04-12 03:38:02,1361,USDC/ETH,0.95,INVESTIR
2025-04-12 03:48:02,1362,USDC/ETH,0.95,INVESTIR
2025-04-12 03:58:02,1363,USDC/ETH,0.95,INVESTIR
2025-04-12 04:08:02,1364,USDC/ETH,0.95,INVESTIR
2025-04-12 04:18:02,1365,USDC/ETH,0.95,INVESTIR
2025-04-12 04:28:02,1366,USDC/ETH,0.95,INVESTIR
2025-04-12 04:38:02,1367,USDC/ETH,0.95,INVESTIR
2025-04-12 04:48:02,1368,USDC/ETH,0.95,INVESTIR
2025-04-12 04:58:02,1369,USDC/ETH,0.95,INVESTIR
2025-04-12 05:08:02,1370,USDC/ETH,0.95,INVESTIR
2025-04-12 05:18:02,1371,USDC/ETH,0.95,INVESTIR
2025-04-12 05:28:02,1372,USDC/ETH,0.95,INVESTIR
2025-04-12 05:38:02,1373,USDC/ETH,0.95,INVESTIR
2025-04-12 05:48:02,1374,USDC/ETH,0.95,INVESTIR
2025-04-12 05:58:02,1375,USDC/ETH,0.95,INVESTIR
2025-04-12 06:08:02,1376,USDC/ETH,0.95,INVESTIR
2025-04-12 06:18:02,1377,USDC/ETH,0.95,INVESTIR
2025-04-12 06:28:03,1378,USDC/ETH,0.95,INVESTIR
2025-04-12 06:38:03,1379,USDC/ETH,0.95,INVESTIR
2025-04-12 06:48:03,1380,USDC/ETH,0.95,INVESTIR
2025-04-12 06:58:03,1381,USDC/ETH,0.95,INVESTIR
2025-04-12 07:08:03,1382,USDC/ETH,0.95,INVESTIR
2025-04-12 07:18:03,1383,USDC/ETH,0.95,INVESTIR
2025-04-12 07:28:03,1384,USDC/ETH,0.95,INVESTIR
2025-04-12 07:38:03,1385,USDC/ETH,0.95,INVESTIR
2025-04-12 07:48:03,1386,USDC/ETH,0.95,INVESTIR
2025-04-12 07:58:03,1387,USDC/ETH,0.95,INVESTIR
2025-04-12 08:08:03,1388,USDC/ETH,0.95,INVESTIR
2025-04-12 08:18:03,1389,USDC/ETH,0.95,INVESTIR
2025-04-12 08:28:03,1390,USDC/ETH,0.95,INVESTIR
2025-04-12 08:38:03,1391,USDC/ETH,0.95,INVESTIR
2025-04-12 08:48:03,1392,USDC/ETH,0.95,INVESTIR
2025-04-12 08:58:03,1393,USDC/ETH,0.95,INVESTIR
2025-04-12 09:08:05,1394,USDC/ETH,0.95,INVESTIR
2025-04-12 09:18:05,1395,USDC/ETH,0.95,INVESTIR
2025-04-12 09:28:05,1396,USDC/ETH,0.95,INVESTIR
2025-04-12 09:38:05,1397,USDC/ETH,0.95,INVESTIR
2025-04-12 09:48:05,1398,USDC/ETH,0.95,INVESTIR
2025-04-12 09:58:05,1399,USDC/ETH,0.95,INVESTIR
2025-04-12 10:08:05,1400,USDC/ETH,0.95,INVESTIR
2025-04-12 10:18:05,1401,USDC/ETH,0.95,INVESTIR
2025-04-12 10:28:05,1402,USDC/ETH,0.95,INVESTIR
2025-04-12 10:38:05,1403,USDC/ETH,0.95,INVESTIR
2025-04-12 10:48:05,1404,USDC/ETH,0.95,INVESTIR
2025-04-12 10:58:05,1405,USDC/ETH,0.95,INVESTIR
2025-04-12 11:08:05,1406,USDC/ETH,0.95,INVESTIR
2025-04-12 11:18:05,1407,USDC/ETH,0.95,INVESTIR
2025-04-12 11:28:05,1408,USDC/ETH,0.95,INVESTIR
2025-04-12 11:38:05,1409,USDC/ETH,0.95,INVESTIR
2025-04-12 11:48:05,1410,USDC/ETH,0.95,INVESTIR
2025-04-12 11:58:05,1411,USDC/ETH,0.95,INVESTIR
2025-04-12 12:08:05,1412,USDC/ETH,0.95,INVESTIR
2025-04-12 12:18:06,1413,USDC/ETH,0.95,INVESTIR
2025-04-12 12:28:06,1414,USDC/ETH,0.95,INVESTIR
2025-04-12 12:38:06,1415,USDC/ETH,0.95,INVESTIR
2025-04-12 12:48:06,1416,USDC/ETH,0.95,INVESTIR
2025-04-12 12:58:06,1417,USDC/ETH,0.95,INVESTIR
2025-04-12 13:08:06,1418,USDC/ETH,0.95,INVESTIR
2025-04-12 13:18:06,1419,USDC/ETH,0.95,INVESTIR
2025-04-12 13:28:06,1420,USDC/ETH,0.95,INVESTIR
2025-04-12 13:38:06,1421,USDC/ETH,0.95,INVESTIR
2025-04-12 13:48:06,1422,USDC/ETH,0.95,INVESTIR
2025-04-12 13:58:06,1423,USDC/ETH,0.95,INVESTIR
2025-04-12 14:08:06,1424,USDC/ETH,0.95,INVESTIR
2025-04-12 14:18:06,1425,USDC/ETH,0.95,INVESTIR
2025-04-12 14:28:06,1426,USDC/ETH,0.95,INVESTIR
2025-04-12 14:38:06,1427,USDC/ETH,0.95,INVESTIR
2025-04-12 14:48:06,1428,USDC/ETH,0.95,INVESTIR
2025-04-12 14:58:06,1429,USDC/ETH,0.95,INVESTIR
2025-04-12 15:08:06,1430,USDC/ETH,0.95,INVESTIR
2025-04-12 15:18:06,1431,USDC/ETH,0.95,INVESTIR
2025-04-12 15:28:06,1432,USDC/ETH,0.95,INVESTIR
2025-04-12 15:38:06,1433,USDC/ETH,0.95,INVESTIR
2025-04-12 15:48:06,1434,USDC/ETH,0.95,INVESTIR
2025-04-12 15:58:06,1435,USDC/ETH,0.95,INVESTIR
2025-04-12 16:08:06,1436,USDC/ETH,0.95,INVESTIR
2025-04-12 16:18:06,1437,USDC/ETH,0.95,INVESTIR
2025-04-12 16:28:07,1438,USDC/ETH,0.95,INVESTIR
2025-04-12 16:38:07,1439,USDC/ETH,0.95,INVESTIR
2025-04-12 16:48:07,1440,USDC/ETH,0.95,INVESTIR
2025-04-12 16:58:07,1441,USDC/ETH,0.95,INVESTIR
2025-04-12 17:08:07,1442,USDC/ETH,0.95,INVESTIR
2025-04-12 17:18:07,1443,USDC/ETH,0.95,INVESTIR
2025-04-12 17:28:07,1444,USDC/ETH,0.95,INVESTIR
2025-04-12 17:38:07,1445,USDC/ETH,0.95,INVESTIR
2025-04-12 17:48:07,1446,USDC/ETH,0.95,INVESTIR
2025-04-12 17:58:07,1447,USDC/ETH,0.95,INVESTIR
2025-04-12 18:08:07,1448,USDC/ETH,0.95,INVESTIR
2025-04-12 18:18:09,1449,USDC/ETH,0.95,INVESTIR
2025-04-12 18:28:09,1450,USDC/ETH,0.95,INVESTIR
2025-04-12 18:38:09,1451,USDC/ETH,0.95,INVESTIR
2025-04-12 18:48:09,1452,USDC/ETH,0.95,INVESTIR
2025-04-12 18:58:09,1453,USDC/ETH,0.95,INVESTIR
2025-04-12 19:08:09,1454,USDC/ETH,0.95,INVESTIR
2025-04-12 19:18:09,1455,USDC/ETH,0.95,INVESTIR
2025-04-12 19:28:09,1456,USDC/ETH,0.95,INVESTIR
2025-04-12 19:38:09,1457,USDC/ETH,0.95,INVESTIR
2025-04-12 19:48:09,1458,USDC/ETH,0.95,INVESTIR
2025-04-12 19:58:09,1459,USDC/ETH,0.95,INVESTIR
2025-04-12 20:08:09,1460,USDC/ETH,0.95,INVESTIR
2025-04-12 20:18:09,1461,USDC/ETH,0.95,INVESTIR
2025-04-12 20:28:09,1462,USDC/ETH,0.95,INVESTIR
2025-04-12 20:38:09,1463,USDC/ETH,0.95,INVESTIR
2025-04-12 20:48:09,1464,USDC/ETH,0.95,INVESTIR
2025-04-12 20:58:09,1465,USDC/ETH,0.95,INVESTIR
2025-04-12 21:08:09,1466,USDC/ETH,0.95,INVESTIR
2025-04-12 21:18:09,1467,USDC/ETH,0.95,INVESTIR
2025-04-12 21:28:09,1468,USDC/ETH,0.95,INVESTIR
2025-04-12 21:38:09,1469,USDC/ETH,0.95,INVESTIR
2025-04-12 21:48:10,1470,USDC/ETH,0.95,INVESTIR
2025-04-12 21:58:10,1471,USDC/ETH,0.95,INVESTIR
2025-04-12 22:08:10,1472,USDC/ETH,0.95,INVESTIR
2025-04-12 22:18:10,1473,USDC/ETH,0.95,INVESTIR
2025-04-12 22:28:10,1474,USDC/ETH,0.95,INVESTIR
2025-04-12 22:38:10,1475,USDC/ETH,0.95,INVESTIR
2025-04-12 22:48:10,1476,USDC/ETH,0.95,INVESTIR
2025-04-12 22:58:10,1477,USDC/ETH,0.95,INVESTIR
2025-04-12 23:08:10,1478,USDC/ETH,0.95,INVESTIR
2025-04-12 23:18:10,1479,USDC/ETH,0.95,INVESTIR
2025-04-12 23:28:10,1480,USDC/ETH,0.95,INVESTIR
2025-04-12 23:38:10,1481,USDC/ETH,0.95,INVESTIR
2025-04-12 23:48:10,1482,USDC/ETH,0.95,INVESTIR
2025-04-12 23:58:10,1483,USDC/ETH,0.95,INVESTIR
